AVG_time,AVG,AVGSDI_time,AVGSDI,STD_time,STD,STDSDI_time,STDSDI,CNT_time,CNT,CNTSDI_time,CNTSDI,OUT_time,OUT,OUTSDI_time,OUTSDI
11/30/2021 02:13:30,NaN,11/30/2021 02:19:30,0.002,11/30/2021 02:19:30,NaN,11/30/2021 02:19:30,0.000,11/30/2021 02:19:30,0,11/30/2021 02:19:30,37,11/30/2021 02:19:30,0,11/30/2021 02:19:30,0
11/30/2021 02:19:30,NaN,11/30/2021 02:25:30,0.002,11/30/2021 02:25:30,NaN,11/30/2021 02:25:30,0.000,11/30/2021 02:25:30,0,11/30/2021 02:25:30,37,11/30/2021 02:25:30,0,11/30/2021 02:25:30,0
11/30/2021 02:25:30,NaN,11/30/2021 02:31:30,0.002,11/30/2021 02:31:30,NaN,11/30/2021 02:31:30,0.000,11/30/2021 02:31:30,0,11/30/2021 02:31:30,37,11/30/2021 02:31:30,0,11/30/2021 02:31:30,0
11/30/2021 02:31:30,NaN,11/30/2021 02:37:30,0.002,11/30/2021 02:37:30,NaN,11/30/2021 02:37:30,0.000,11/30/2021 02:37:30,0,11/30/2021 02:37:30,37,11/30/2021 02:37:30,0,11/30/2021 02:37:30,0
11/30/2021 02:37:30,NaN,11/30/2021 02:43:30,0.002,11/30/2021 02:43:30,NaN,11/30/2021 02:43:30,0.000,11/30/2021 02:43:30,0,11/30/2021 02:43:30,37,11/30/2021 02:43:30,0,11/30/2021 02:43:30,0
11/30/2021 02:43:30,NaN,11/30/2021 02:49:30,0.002,11/30/2021 02:49:30,NaN,11/30/2021 02:49:30,0.000,11/30/2021 02:49:30,0,11/30/2021 02:49:30,37,11/30/2021 02:49:30,0,11/30/2021 02:49:30,0
11/30/2021 02:49:30,NaN,11/30/2021 02:55:30,0.002,11/30/2021 02:55:30,NaN,11/30/2021 02:55:30,0.000,11/30/2021 02:55:30,0,11/30/2021 02:55:30,37,11/30/2021 02:55:30,0,11/30/2021 02:55:30,0
11/30/2021 02:55:30,NaN,11/30/2021 03:01:30,0.002,11/30/2021 03:01:30,NaN,11/30/2021 03:01:30,0.000,11/30/2021 03:01:30,0,11/30/2021 03:01:30,37,11/30/2021 03:01:30,0,11/30/2021 03:01:30,0
11/30/2021 03:01:30,NaN,11/30/2021 03:07:30,0.002,11/30/2021 03:07:30,NaN,11/30/2021 03:07:30,0.000,11/30/2021 03:07:30,0,11/30/2021 03:07:30,37,11/30/2021 03:07:30,0,11/30/2021 03:07:30,0
11/30/2021 03:07:30,NaN,11/30/2021 03:13:30,0.002,11/30/2021 03:13:30,NaN,11/30/2021 03:13:30,0.000,11/30/2021 03:13:30,0,11/30/2021 03:13:30,37,11/30/2021 03:13:30,0,11/30/2021 03:13:30,0
11/30/2021 03:13:30,NaN,11/30/2021 03:19:30,0.002,11/30/2021 03:19:30,NaN,11/30/2021 03:19:30,0.000,11/30/2021 03:19:30,0,11/30/2021 03:19:30,37,11/30/2021 03:19:30,0,11/30/2021 03:19:30,0
11/30/2021 03:19:30,NaN,11/30/2021 03:25:30,0.002,11/30/2021 03:25:30,NaN,11/30/2021 03:25:30,0.000,11/30/2021 03:25:30,0,11/30/2021 03:25:30,37,11/30/2021 03:25:30,0,11/30/2021 03:25:30,0
11/30/2021 03:25:30,NaN,11/30/2021 03:31:30,0.002,11/30/2021 03:31:30,NaN,11/30/2021 03:31:30,0.000,11/30/2021 03:31:30,0,11/30/2021 03:31:30,37,11/30/2021 03:31:30,0,11/30/2021 03:31:30,0
11/30/2021 03:31:30,NaN,11/30/2021 03:37:30,0.002,11/30/2021 03:37:30,NaN,11/30/2021 03:37:30,0.000,11/30/2021 03:37:30,0,11/30/2021 03:37:30,37,11/30/2021 03:37:30,0,11/30/2021 03:37:30,0
11/30/2021 03:37:30,NaN,11/30/2021 03:43:30,0.002,11/30/2021 03:43:30,NaN,11/30/2021 03:43:30,0.000,11/30/2021 03:43:30,0,11/30/2021 03:43:30,37,11/30/2021 03:43:30,0,11/30/2021 03:43:30,0
11/30/2021 03:43:30,NaN,11/30/2021 03:49:30,0.002,11/30/2021 03:49:30,NaN,11/30/2021 03:49:30,0.000,11/30/2021 03:49:30,0,11/30/2021 03:49:30,37,11/30/2021 03:49:30,0,11/30/2021 03:49:30,0
11/30/2021 03:49:30,NaN,11/30/2021 03:55:30,0.002,11/30/2021 03:55:30,NaN,11/30/2021 03:55:30,0.000,11/30/2021 03:55:30,0,11/30/2021 03:55:30,37,11/30/2021 03:55:30,0,11/30/2021 03:55:30,0
11/30/2021 03:55:30,NaN,11/30/2021 04:01:30,0.002,11/30/2021 04:01:30,NaN,11/30/2021 04:01:30,0.000,11/30/2021 04:01:30,0,11/30/2021 04:01:30,37,11/30/2021 04:01:30,0,11/30/2021 04:01:30,0
11/30/2021 04:01:30,NaN,11/30/2021 04:07:30,0.002,11/30/2021 04:07:30,NaN,11/30/2021 04:07:30,0.000,11/30/2021 04:07:30,0,11/30/2021 04:07:30,37,11/30/2021 04:07:30,0,11/30/2021 04:07:30,0
11/30/2021 04:07:30,NaN,11/30/2021 04:13:30,0.002,11/30/2021 04:13:30,NaN,11/30/2021 04:13:30,0.000,11/30/2021 04:13:30,0,11/30/2021 04:13:30,37,11/30/2021 04:13:30,0,11/30/2021 04:13:30,0
11/30/2021 04:13:30,NaN,11/30/2021 04:19:30,0.002,11/30/2021 04:19:30,NaN,11/30/2021 04:19:30,0.000,11/30/2021 04:19:30,0,11/30/2021 04:19:30,37,11/30/2021 04:19:30,0,11/30/2021 04:19:30,0
11/30/2021 04:19:30,NaN,11/30/2021 04:25:30,0.002,11/30/2021 04:25:30,NaN,11/30/2021 04:25:30,0.000,11/30/2021 04:25:30,0,11/30/2021 04:25:30,37,11/30/2021 04:25:30,0,11/30/2021 04:25:30,1
11/30/2021 04:25:30,NaN,11/30/2021 04:31:30,0.002,11/30/2021 04:31:30,NaN,11/30/2021 04:31:30,0.000,11/30/2021 04:31:30,0,11/30/2021 04:31:30,37,11/30/2021 04:31:30,0,11/30/2021 04:31:30,0
11/30/2021 04:31:30,NaN,11/30/2021 04:37:30,0.002,11/30/2021 04:37:30,NaN,11/30/2021 04:37:30,0.000,11/30/2021 04:37:30,0,11/30/2021 04:37:30,37,11/30/2021 04:37:30,0,11/30/2021 04:37:30,0
11/30/2021 04:37:30,NaN,11/30/2021 04:43:30,0.002,11/30/2021 04:43:30,NaN,11/30/2021 04:43:30,0.000,11/30/2021 04:43:30,0,11/30/2021 04:43:30,37,11/30/2021 04:43:30,0,11/30/2021 04:43:30,0
11/30/2021 04:43:30,NaN,11/30/2021 04:49:30,0.002,11/30/2021 04:49:30,NaN,11/30/2021 04:49:30,0.000,11/30/2021 04:49:30,0,11/30/2021 04:49:30,37,11/30/2021 04:49:30,0,11/30/2021 04:49:30,0
11/30/2021 04:49:30,NaN,11/30/2021 04:55:30,0.002,11/30/2021 04:55:30,NaN,11/30/2021 04:55:30,0.000,11/30/2021 04:55:30,0,11/30/2021 04:55:30,37,11/30/2021 04:55:30,0,11/30/2021 04:55:30,0
11/30/2021 04:55:30,NaN,11/30/2021 05:01:30,0.002,11/30/2021 05:01:30,NaN,11/30/2021 05:01:30,0.000,11/30/2021 05:01:30,0,11/30/2021 05:01:30,37,11/30/2021 05:01:30,0,11/30/2021 05:01:30,0
11/30/2021 05:01:30,NaN,11/30/2021 05:07:30,0.002,11/30/2021 05:07:30,NaN,11/30/2021 05:07:30,0.000,11/30/2021 05:07:30,0,11/30/2021 05:07:30,37,11/30/2021 05:07:30,0,11/30/2021 05:07:30,0
11/30/2021 05:07:30,NaN,11/30/2021 05:13:30,0.002,11/30/2021 05:13:30,NaN,11/30/2021 05:13:30,0.000,11/30/2021 05:13:30,0,11/30/2021 05:13:30,37,11/30/2021 05:13:30,0,11/30/2021 05:13:30,0
11/30/2021 05:13:30,NaN,11/30/2021 05:19:30,0.002,11/30/2021 05:19:30,NaN,11/30/2021 05:19:30,0.000,11/30/2021 05:19:30,0,11/30/2021 05:19:30,37,11/30/2021 05:19:30,0,11/30/2021 05:19:30,0
11/30/2021 05:19:30,NaN,11/30/2021 05:25:30,0.002,11/30/2021 05:25:30,NaN,11/30/2021 05:25:30,0.000,11/30/2021 05:25:30,0,11/30/2021 05:25:30,37,11/30/2021 05:25:30,0,11/30/2021 05:25:30,0
11/30/2021 05:25:30,NaN,11/30/2021 05:31:30,0.002,11/30/2021 05:31:30,NaN,11/30/2021 05:31:30,0.000,11/30/2021 05:31:30,0,11/30/2021 05:31:30,37,11/30/2021 05:31:30,0,11/30/2021 05:31:30,0
11/30/2021 05:31:30,NaN,11/30/2021 05:37:30,0.002,11/30/2021 05:37:30,NaN,11/30/2021 05:37:30,0.000,11/30/2021 05:37:30,0,11/30/2021 05:37:30,37,11/30/2021 05:37:30,0,11/30/2021 05:37:30,0
11/30/2021 05:37:30,NaN,11/30/2021 05:43:30,0.002,11/30/2021 05:43:30,NaN,11/30/2021 05:43:30,0.000,11/30/2021 05:43:30,0,11/30/2021 05:43:30,37,11/30/2021 05:43:30,0,11/30/2021 05:43:30,0
11/30/2021 05:43:30,NaN,11/30/2021 05:49:30,0.002,11/30/2021 05:49:30,NaN,11/30/2021 05:49:30,0.000,11/30/2021 05:49:30,0,11/30/2021 05:49:30,37,11/30/2021 05:49:30,0,11/30/2021 05:49:30,0
11/30/2021 05:49:30,NaN,11/30/2021 05:55:30,0.002,11/30/2021 05:55:30,NaN,11/30/2021 05:55:30,0.000,11/30/2021 05:55:30,0,11/30/2021 05:55:30,37,11/30/2021 05:55:30,0,11/30/2021 05:55:30,0
11/30/2021 05:55:30,NaN,11/30/2021 06:01:30,0.002,11/30/2021 06:01:30,NaN,11/30/2021 06:01:30,0.000,11/30/2021 06:01:30,0,11/30/2021 06:01:30,37,11/30/2021 06:01:30,0,11/30/2021 06:01:30,0
11/30/2021 06:01:30,NaN,11/30/2021 06:07:30,0.002,11/30/2021 06:07:30,NaN,11/30/2021 06:07:30,0.000,11/30/2021 06:07:30,0,11/30/2021 06:07:30,37,11/30/2021 06:07:30,0,11/30/2021 06:07:30,0
11/30/2021 06:07:30,NaN,11/30/2021 06:13:30,0.002,11/30/2021 06:13:30,NaN,11/30/2021 06:13:30,0.000,11/30/2021 06:13:30,0,11/30/2021 06:13:30,37,11/30/2021 06:13:30,0,11/30/2021 06:13:30,0
11/30/2021 06:13:30,NaN,11/30/2021 06:19:30,0.002,11/30/2021 06:19:30,NaN,11/30/2021 06:19:30,0.000,11/30/2021 06:19:30,0,11/30/2021 06:19:30,37,11/30/2021 06:19:30,0,11/30/2021 06:19:30,0
11/30/2021 06:19:30,NaN,11/30/2021 06:25:30,0.002,11/30/2021 06:25:30,NaN,11/30/2021 06:25:30,0.000,11/30/2021 06:25:30,0,11/30/2021 06:25:30,37,11/30/2021 06:25:30,0,11/30/2021 06:25:30,0
11/30/2021 06:25:30,NaN,11/30/2021 06:31:30,0.002,11/30/2021 06:31:30,NaN,11/30/2021 06:31:30,0.000,11/30/2021 06:31:30,0,11/30/2021 06:31:30,37,11/30/2021 06:31:30,0,11/30/2021 06:31:30,0
11/30/2021 06:31:30,NaN,11/30/2021 06:37:30,0.002,11/30/2021 06:37:30,NaN,11/30/2021 06:37:30,0.000,11/30/2021 06:37:30,0,11/30/2021 06:37:30,37,11/30/2021 06:37:30,0,11/30/2021 06:37:30,0
11/30/2021 06:37:30,NaN,11/30/2021 06:43:30,0.002,11/30/2021 06:43:30,NaN,11/30/2021 06:43:30,0.000,11/30/2021 06:43:30,0,11/30/2021 06:43:30,37,11/30/2021 06:43:30,0,11/30/2021 06:43:30,0
11/30/2021 06:43:30,NaN,11/30/2021 06:49:30,0.002,11/30/2021 06:49:30,NaN,11/30/2021 06:49:30,0.000,11/30/2021 06:49:30,0,11/30/2021 06:49:30,37,11/30/2021 06:49:30,0,11/30/2021 06:49:30,0
11/30/2021 06:49:30,NaN,11/30/2021 06:55:30,0.002,11/30/2021 06:55:30,NaN,11/30/2021 06:55:30,0.000,11/30/2021 06:55:30,0,11/30/2021 06:55:30,37,11/30/2021 06:55:30,0,11/30/2021 06:55:30,0
11/30/2021 06:55:30,NaN,11/30/2021 07:01:30,0.002,11/30/2021 07:01:30,NaN,11/30/2021 07:01:30,0.000,11/30/2021 07:01:30,0,11/30/2021 07:01:30,37,11/30/2021 07:01:30,0,11/30/2021 07:01:30,0
11/30/2021 07:01:30,NaN,11/30/2021 07:07:30,0.002,11/30/2021 07:07:30,NaN,11/30/2021 07:07:30,0.000,11/30/2021 07:07:30,0,11/30/2021 07:07:30,37,11/30/2021 07:07:30,0,11/30/2021 07:07:30,0
11/30/2021 07:07:30,NaN,11/30/2021 07:13:30,0.002,11/30/2021 07:13:30,NaN,11/30/2021 07:13:30,0.000,11/30/2021 07:13:30,0,11/30/2021 07:13:30,37,11/30/2021 07:13:30,0,11/30/2021 07:13:30,0
11/30/2021 07:13:30,NaN,11/30/2021 07:19:30,0.002,11/30/2021 07:19:30,NaN,11/30/2021 07:19:30,0.000,11/30/2021 07:19:30,0,11/30/2021 07:19:30,37,11/30/2021 07:19:30,0,11/30/2021 07:19:30,0
11/30/2021 07:19:30,NaN,11/30/2021 07:25:30,0.002,11/30/2021 07:25:30,NaN,11/30/2021 07:25:30,0.000,11/30/2021 07:25:30,0,11/30/2021 07:25:30,37,11/30/2021 07:25:30,0,11/30/2021 07:25:30,3
11/30/2021 07:25:30,NaN,11/30/2021 07:31:30,0.002,11/30/2021 07:31:30,NaN,11/30/2021 07:31:30,0.000,11/30/2021 07:31:30,0,11/30/2021 07:31:30,37,11/30/2021 07:31:30,0,11/30/2021 07:31:30,1
11/30/2021 07:31:30,NaN,11/30/2021 07:37:30,0.002,11/30/2021 07:37:30,NaN,11/30/2021 07:37:30,0.000,11/30/2021 07:37:30,0,11/30/2021 07:37:30,37,11/30/2021 07:37:30,0,11/30/2021 07:37:30,0
11/30/2021 07:37:30,NaN,11/30/2021 07:43:30,0.002,11/30/2021 07:43:30,NaN,11/30/2021 07:43:30,0.000,11/30/2021 07:43:30,0,11/30/2021 07:43:30,37,11/30/2021 07:43:30,0,11/30/2021 07:43:30,0
11/30/2021 07:43:30,NaN,11/30/2021 07:49:30,0.002,11/30/2021 07:49:30,NaN,11/30/2021 07:49:30,0.000,11/30/2021 07:49:30,0,11/30/2021 07:49:30,37,11/30/2021 07:49:30,0,11/30/2021 07:49:30,0
11/30/2021 07:49:30,NaN,11/30/2021 07:55:30,0.002,11/30/2021 07:55:30,NaN,11/30/2021 07:55:30,0.000,11/30/2021 07:55:30,0,11/30/2021 07:55:30,37,11/30/2021 07:55:30,0,11/30/2021 07:55:30,0
11/30/2021 07:55:30,NaN,11/30/2021 08:01:30,0.002,11/30/2021 08:01:30,NaN,11/30/2021 08:01:30,0.000,11/30/2021 08:01:30,0,11/30/2021 08:01:30,37,11/30/2021 08:01:30,0,11/30/2021 08:01:30,0
11/30/2021 08:01:30,NaN,11/30/2021 08:07:30,0.002,11/30/2021 08:07:30,NaN,11/30/2021 08:07:30,0.000,11/30/2021 08:07:30,0,11/30/2021 08:07:30,37,11/30/2021 08:07:30,0,11/30/2021 08:07:30,0
11/30/2021 08:07:30,NaN,11/30/2021 08:13:30,0.002,11/30/2021 08:13:30,NaN,11/30/2021 08:13:30,0.000,11/30/2021 08:13:30,0,11/30/2021 08:13:30,37,11/30/2021 08:13:30,0,11/30/2021 08:13:30,0
11/30/2021 08:13:30,NaN,11/30/2021 08:19:30,0.002,11/30/2021 08:19:30,NaN,11/30/2021 08:19:30,0.000,11/30/2021 08:19:30,0,11/30/2021 08:19:30,37,11/30/2021 08:19:30,0,11/30/2021 08:19:30,1
11/30/2021 08:19:30,NaN,11/30/2021 08:25:30,0.002,11/30/2021 08:25:30,NaN,11/30/2021 08:25:30,0.000,11/30/2021 08:25:30,0,11/30/2021 08:25:30,37,11/30/2021 08:25:30,0,11/30/2021 08:25:30,0
11/30/2021 08:25:30,NaN,11/30/2021 08:31:30,0.002,11/30/2021 08:31:30,NaN,11/30/2021 08:31:30,0.000,11/30/2021 08:31:30,0,11/30/2021 08:31:30,37,11/30/2021 08:31:30,0,11/30/2021 08:31:30,0
11/30/2021 08:31:30,NaN,11/30/2021 08:37:30,0.002,11/30/2021 08:37:30,NaN,11/30/2021 08:37:30,0.000,11/30/2021 08:37:30,0,11/30/2021 08:37:30,37,11/30/2021 08:37:30,0,11/30/2021 08:37:30,0
11/30/2021 08:37:30,NaN,11/30/2021 08:43:30,0.002,11/30/2021 08:43:30,NaN,11/30/2021 08:43:30,0.000,11/30/2021 08:43:30,0,11/30/2021 08:43:30,37,11/30/2021 08:43:30,0,11/30/2021 08:43:30,0
11/30/2021 08:43:30,NaN,11/30/2021 08:49:30,0.002,11/30/2021 08:49:30,NaN,11/30/2021 08:49:30,0.000,11/30/2021 08:49:30,0,11/30/2021 08:49:30,37,11/30/2021 08:49:30,0,11/30/2021 08:49:30,0
11/30/2021 08:49:30,NaN,11/30/2021 08:55:30,0.002,11/30/2021 08:55:30,NaN,11/30/2021 08:55:30,0.000,11/30/2021 08:55:30,0,11/30/2021 08:55:30,37,11/30/2021 08:55:30,0,11/30/2021 08:55:30,0
11/30/2021 08:55:30,NaN,11/30/2021 09:01:30,0.002,11/30/2021 09:01:30,NaN,11/30/2021 09:01:30,0.000,11/30/2021 09:01:30,0,11/30/2021 09:01:30,37,11/30/2021 09:01:30,0,11/30/2021 09:01:30,0
11/30/2021 09:01:30,NaN,11/30/2021 09:07:30,0.002,11/30/2021 09:07:30,NaN,11/30/2021 09:07:30,0.000,11/30/2021 09:07:30,0,11/30/2021 09:07:30,37,11/30/2021 09:07:30,0,11/30/2021 09:07:30,0
11/30/2021 09:07:30,NaN,11/30/2021 09:13:30,0.002,11/30/2021 09:13:30,NaN,11/30/2021 09:13:30,0.000,11/30/2021 09:13:30,0,11/30/2021 09:13:30,37,11/30/2021 09:13:30,0,11/30/2021 09:13:30,0
11/30/2021 09:13:30,NaN,11/30/2021 09:19:30,0.002,11/30/2021 09:19:30,NaN,11/30/2021 09:19:30,0.000,11/30/2021 09:19:30,0,11/30/2021 09:19:30,37,11/30/2021 09:19:30,0,11/30/2021 09:19:30,1
11/30/2021 09:19:30,NaN,11/30/2021 09:25:30,0.002,11/30/2021 09:25:30,NaN,11/30/2021 09:25:30,0.000,11/30/2021 09:25:30,0,11/30/2021 09:25:30,37,11/30/2021 09:25:30,0,11/30/2021 09:25:30,1
11/30/2021 09:25:30,NaN,11/30/2021 09:31:30,0.002,11/30/2021 09:31:30,NaN,11/30/2021 09:31:30,0.000,11/30/2021 09:31:30,0,11/30/2021 09:31:30,37,11/30/2021 09:31:30,0,11/30/2021 09:31:30,0
11/30/2021 09:31:30,NaN,11/30/2021 09:37:30,0.002,11/30/2021 09:37:30,NaN,11/30/2021 09:37:30,0.000,11/30/2021 09:37:30,0,11/30/2021 09:37:30,37,11/30/2021 09:37:30,0,11/30/2021 09:37:30,0
11/30/2021 09:37:30,NaN,11/30/2021 09:43:30,0.002,11/30/2021 09:43:30,NaN,11/30/2021 09:43:30,0.000,11/30/2021 09:43:30,0,11/30/2021 09:43:30,37,11/30/2021 09:43:30,0,11/30/2021 09:43:30,0
11/30/2021 09:43:30,NaN,11/30/2021 09:49:30,0.002,11/30/2021 09:49:30,NaN,11/30/2021 09:49:30,0.000,11/30/2021 09:49:30,0,11/30/2021 09:49:30,37,11/30/2021 09:49:30,0,11/30/2021 09:49:30,0
11/30/2021 09:49:30,NaN,11/30/2021 09:55:30,0.002,11/30/2021 09:55:30,NaN,11/30/2021 09:55:30,0.000,11/30/2021 09:55:30,0,11/30/2021 09:55:30,37,11/30/2021 09:55:30,0,11/30/2021 09:55:30,0
11/30/2021 09:55:30,NaN,11/30/2021 10:01:30,0.002,11/30/2021 10:01:30,NaN,11/30/2021 10:01:30,0.000,11/30/2021 10:01:30,0,11/30/2021 10:01:30,37,11/30/2021 10:01:30,0,11/30/2021 10:01:30,0
11/30/2021 10:01:30,NaN,11/30/2021 10:07:30,0.002,11/30/2021 10:07:30,NaN,11/30/2021 10:07:30,0.000,11/30/2021 10:07:30,0,11/30/2021 10:07:30,37,11/30/2021 10:07:30,0,11/30/2021 10:07:30,0
11/30/2021 10:07:30,NaN,11/30/2021 10:13:30,0.002,11/30/2021 10:13:30,NaN,11/30/2021 10:13:30,0.000,11/30/2021 10:13:30,0,11/30/2021 10:13:30,37,11/30/2021 10:13:30,0,11/30/2021 10:13:30,0
11/30/2021 10:13:30,NaN,11/30/2021 10:19:30,0.002,11/30/2021 10:19:30,NaN,11/30/2021 10:19:30,0.000,11/30/2021 10:19:30,0,11/30/2021 10:19:30,37,11/30/2021 10:19:30,0,11/30/2021 10:19:30,0
11/30/2021 10:19:30,NaN,11/30/2021 10:25:30,0.002,11/30/2021 10:25:30,NaN,11/30/2021 10:25:30,0.000,11/30/2021 10:25:30,0,11/30/2021 10:25:30,37,11/30/2021 10:25:30,0,11/30/2021 10:25:30,0
11/30/2021 10:25:30,NaN,11/30/2021 10:31:30,0.002,11/30/2021 10:31:30,NaN,11/30/2021 10:31:30,0.000,11/30/2021 10:31:30,0,11/30/2021 10:31:30,37,11/30/2021 10:31:30,0,11/30/2021 10:31:30,0
11/30/2021 10:31:30,NaN,11/30/2021 10:37:30,0.002,11/30/2021 10:37:30,NaN,11/30/2021 10:37:30,0.000,11/30/2021 10:37:30,0,11/30/2021 10:37:30,37,11/30/2021 10:37:30,0,11/30/2021 10:37:30,0
11/30/2021 10:37:30,NaN,11/30/2021 10:43:30,0.002,11/30/2021 10:43:30,NaN,11/30/2021 10:43:30,0.000,11/30/2021 10:43:30,0,11/30/2021 10:43:30,37,11/30/2021 10:43:30,0,11/30/2021 10:43:30,0
11/30/2021 10:43:30,NaN,11/30/2021 10:49:30,0.002,11/30/2021 10:49:30,NaN,11/30/2021 10:49:30,0.000,11/30/2021 10:49:30,0,11/30/2021 10:49:30,37,11/30/2021 10:49:30,0,11/30/2021 10:49:30,2
11/30/2021 10:49:30,NaN,11/30/2021 10:55:30,0.002,11/30/2021 10:55:30,NaN,11/30/2021 10:55:30,0.000,11/30/2021 10:55:30,0,11/30/2021 10:55:30,37,11/30/2021 10:55:30,0,11/30/2021 10:55:30,0
11/30/2021 10:55:30,NaN,11/30/2021 11:01:30,0.002,11/30/2021 11:01:30,NaN,11/30/2021 11:01:30,0.000,11/30/2021 11:01:30,0,11/30/2021 11:01:30,37,11/30/2021 11:01:30,0,11/30/2021 11:01:30,0
11/30/2021 11:01:30,NaN,11/30/2021 11:07:30,0.002,11/30/2021 11:07:30,NaN,11/30/2021 11:07:30,0.000,11/30/2021 11:07:30,0,11/30/2021 11:07:30,37,11/30/2021 11:07:30,0,11/30/2021 11:07:30,0
11/30/2021 11:07:30,NaN,11/30/2021 11:13:30,0.002,11/30/2021 11:13:30,NaN,11/30/2021 11:13:30,0.000,11/30/2021 11:13:30,0,11/30/2021 11:13:30,37,11/30/2021 11:13:30,0,11/30/2021 11:13:30,0
11/30/2021 11:13:30,NaN,11/30/2021 11:19:30,0.002,11/30/2021 11:19:30,NaN,11/30/2021 11:19:30,0.000,11/30/2021 11:19:30,0,11/30/2021 11:19:30,37,11/30/2021 11:19:30,0,11/30/2021 11:19:30,0
11/30/2021 11:19:30,NaN,11/30/2021 11:25:30,0.002,11/30/2021 11:25:30,NaN,11/30/2021 11:25:30,0.000,11/30/2021 11:25:30,0,11/30/2021 11:25:30,37,11/30/2021 11:25:30,0,11/30/2021 11:25:30,2
11/30/2021 11:25:30,NaN,11/30/2021 11:31:30,0.002,11/30/2021 11:31:30,NaN,11/30/2021 11:31:30,0.000,11/30/2021 11:31:30,0,11/30/2021 11:31:30,37,11/30/2021 11:31:30,0,11/30/2021 11:31:30,3
11/30/2021 11:31:30,NaN,11/30/2021 11:37:30,0.002,11/30/2021 11:37:30,NaN,11/30/2021 11:37:30,0.000,11/30/2021 11:37:30,0,11/30/2021 11:37:30,37,11/30/2021 11:37:30,0,11/30/2021 11:37:30,1
11/30/2021 11:37:30,NaN,11/30/2021 11:43:30,0.002,11/30/2021 11:43:30,NaN,11/30/2021 11:43:30,0.000,11/30/2021 11:43:30,0,11/30/2021 11:43:30,37,11/30/2021 11:43:30,0,11/30/2021 11:43:30,0
11/30/2021 11:43:30,NaN,11/30/2021 11:49:30,0.002,11/30/2021 11:49:30,NaN,11/30/2021 11:49:30,0.000,11/30/2021 11:49:30,0,11/30/2021 11:49:30,37,11/30/2021 11:49:30,0,11/30/2021 11:49:30,1
11/30/2021 11:49:30,NaN,11/30/2021 11:55:30,0.002,11/30/2021 11:55:30,NaN,11/30/2021 11:55:30,0.000,11/30/2021 11:55:30,0,11/30/2021 11:55:30,37,11/30/2021 11:55:30,0,11/30/2021 11:55:30,2
11/30/2021 11:55:30,NaN,11/30/2021 12:01:30,0.002,11/30/2021 12:01:30,NaN,11/30/2021 12:01:30,0.000,11/30/2021 12:01:30,0,11/30/2021 12:01:30,37,11/30/2021 12:01:30,0,11/30/2021 12:01:30,1
11/30/2021 12:01:30,NaN,11/30/2021 12:07:30,0.002,11/30/2021 12:07:30,NaN,11/30/2021 12:07:30,0.000,11/30/2021 12:07:30,0,11/30/2021 12:07:30,37,11/30/2021 12:07:30,0,11/30/2021 12:07:30,0
11/30/2021 12:07:30,NaN,11/30/2021 12:13:30,0.002,11/30/2021 12:13:30,NaN,11/30/2021 12:13:30,0.000,11/30/2021 12:13:30,0,11/30/2021 12:13:30,37,11/30/2021 12:13:30,0,11/30/2021 12:13:30,0
11/30/2021 12:13:30,NaN,11/30/2021 12:19:30,0.002,11/30/2021 12:19:30,NaN,11/30/2021 12:19:30,0.000,11/30/2021 12:19:30,0,11/30/2021 12:19:30,37,11/30/2021 12:19:30,0,11/30/2021 12:19:30,0
11/30/2021 12:19:30,NaN,11/30/2021 12:25:30,0.002,11/30/2021 12:25:30,NaN,11/30/2021 12:25:30,0.000,11/30/2021 12:25:30,0,11/30/2021 12:25:30,37,11/30/2021 12:25:30,0,11/30/2021 12:25:30,0
11/30/2021 12:25:30,NaN,11/30/2021 12:31:30,0.002,11/30/2021 12:31:30,NaN,11/30/2021 12:31:30,0.000,11/30/2021 12:31:30,0,11/30/2021 12:31:30,37,11/30/2021 12:31:30,0,11/30/2021 12:31:30,0
11/30/2021 12:31:30,NaN,11/30/2021 12:37:30,0.002,11/30/2021 12:37:30,NaN,11/30/2021 12:37:30,0.000,11/30/2021 12:37:30,0,11/30/2021 12:37:30,37,11/30/2021 12:37:30,0,11/30/2021 12:37:30,0
11/30/2021 12:37:30,NaN,11/30/2021 12:43:30,0.002,11/30/2021 12:43:30,NaN,11/30/2021 12:43:30,0.000,11/30/2021 12:43:30,0,11/30/2021 12:43:30,37,11/30/2021 12:43:30,0,11/30/2021 12:43:30,0
11/30/2021 12:43:30,NaN,11/30/2021 12:49:30,0.002,11/30/2021 12:49:30,NaN,11/30/2021 12:49:30,0.000,11/30/2021 12:49:30,0,11/30/2021 12:49:30,37,11/30/2021 12:49:30,0,11/30/2021 12:49:30,0
11/30/2021 12:49:30,NaN,11/30/2021 12:55:30,0.002,11/30/2021 12:55:30,NaN,11/30/2021 12:55:30,0.000,11/30/2021 12:55:30,0,11/30/2021 12:55:30,37,11/30/2021 12:55:30,0,11/30/2021 12:55:30,0
11/30/2021 12:55:30,NaN,11/30/2021 13:01:30,0.002,11/30/2021 13:01:30,NaN,11/30/2021 13:01:30,0.000,11/30/2021 13:01:30,0,11/30/2021 13:01:30,37,11/30/2021 13:01:30,0,11/30/2021 13:01:30,0
